label,parent_label,idx,parent_idx
['sponge_cloth'],"['fabric', 'cloth', 'material', 'textile']",1272,745
"['corner', 'quoin']","['structure', 'construction']",1273,779
"['dollhouse', ""doll's_house""]","['plaything', 'toy']",1274,874
['ball_hawk'],"['athlete', 'jock']",1275,676
['katharobe'],"['organism', 'being']",1276,802
"['import', 'importation']","['commodity', 'trade_good', 'good']",1277,763
['face'],['surface'],1278,838
['domatium'],"['plant_part', 'plant_structure']",1279,891
['coating'],"['fabric', 'cloth', 'material', 'textile']",1280,745
['post_and_lintel'],"['structure', 'construction']",1281,779
['ground'],['surface'],1282,838
['ball'],"['plaything', 'toy']",1283,874
['denizen'],"['organism', 'being']",1284,802
['acrobat'],"['athlete', 'jock']",1285,676
"['velour', 'velours']","['fabric', 'cloth', 'material', 'textile']",1286,745
"['ball', 'globe', 'orb']",['sphere'],1287,851
['false_bottom'],"['structure', 'construction']",1288,779
['ceramic'],"['instrumentality', 'instrumentation']",1289,840
['swatch'],"['piece_of_cloth', 'piece_of_material']",1290,853
"['sacking', 'bagging']","['fabric', 'cloth', 'material', 'textile']",1291,745
['bar'],['barrier'],1292,1093
"['pad', 'pad_of_paper', 'tablet']",['paper'],1293,799
['mess'],"['nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals']",1294,842
"['housing', 'lodging', 'living_accommodations']","['structure', 'construction']",1295,779
"['doll', 'dolly']","['plaything', 'toy']",1296,874
['artificial_skin'],['covering'],1297,790
"['petfood', 'pet-food', 'pet_food']","['feed', 'provender']",1298,788
['cross'],"['structure', 'construction']",1299,779
['train'],"['piece_of_cloth', 'piece_of_material']",1300,853
['rosemaling'],"['decoration', 'ornament', 'ornamentation']",1301,828
['upholstery'],['covering'],1302,790
['ditch'],['excavation'],1303,848
"['liner', 'lining']","['piece_of_cloth', 'piece_of_material']",1304,853
['glass_wool'],['filter'],1305,2209
['Frisbee'],"['disk', 'disc']",1306,2371
['nekton'],"['organism', 'being']",1307,802
"['stadium', 'bowl', 'arena', 'sports_stadium']","['structure', 'construction']",1308,779
['lame'],"['fabric', 'cloth', 'material', 'textile']",1309,745
['samite'],"['fabric', 'cloth', 'material', 'textile']",1310,745
['rift_valley'],"['valley', 'vale']",1311,843
"['bridge', 'span']","['structure', 'construction']",1312,779
['sporting_goods'],"['commodity', 'trade_good', 'good']",1313,763
['duct'],"['plant_part', 'plant_structure']",1314,891
['body'],"['structure', 'construction']",1315,779
['scuba_diver'],"['diver', 'frogman', 'underwater_diver']",1316,805
"['wrapping', 'wrap', 'wrapper']",['covering'],1317,790
"['stud', 'rivet']","['decoration', 'ornament', 'ornamentation']",1318,828
['cashmere'],"['fabric', 'cloth', 'material', 'textile']",1319,745
['grosgrain'],"['fabric', 'cloth', 'material', 'textile']",1320,745
"['veil', 'velum']","['plant_part', 'plant_structure']",1321,891
['cerecloth'],"['fabric', 'cloth', 'material', 'textile']",1322,745
"['design', 'pattern', 'figure']","['decoration', 'ornament', 'ornamentation']",1323,828
['superficies'],['surface'],1324,838
['milk'],"['foodstuff', 'food_product']",1325,889
"['floor', 'level', 'storey', 'story']","['structure', 'construction']",1326,779
['soccer_player'],"['athlete', 'jock']",1327,676
['sharkskin'],"['fabric', 'cloth', 'material', 'textile']",1328,745
['plant_organ'],"['plant_part', 'plant_structure']",1329,891
['set_decoration'],"['decoration', 'ornament', 'ornamentation']",1330,828
['establishment'],"['structure', 'construction']",1331,779
['menu'],['fare'],1332,769
['masonry'],"['structure', 'construction']",1333,779
['bib'],"['piece_of_cloth', 'piece_of_material']",1334,853
['mask'],['covering'],1335,790
['ticking'],"['fabric', 'cloth', 'material', 'textile']",1336,745
"['canvas', 'canvass']","['fabric', 'cloth', 'material', 'textile']",1337,745
"['ledge', 'shelf']",['ridge'],1338,720
['climber'],"['athlete', 'jock']",1339,676
['skin'],['surface'],1340,838
['hull'],"['structure', 'construction']",1341,779
['ingesta'],"['nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals']",1342,842
"['hood', 'exhaust_hood']",['covering'],1343,790
['horsehair'],"['fabric', 'cloth', 'material', 'textile']",1344,745
['commensal'],"['organism', 'being']",1345,802
['boucle'],"['fabric', 'cloth', 'material', 'textile']",1346,745
['jungle_gym'],"['plaything', 'toy']",1347,874
['georgette'],"['fabric', 'cloth', 'material', 'textile']",1348,745
['tea'],"['beverage', 'drink', 'drinkable', 'potable']",1349,747
"['tissue', 'tissue_paper']",['paper'],1350,799
['hula-hoop'],"['plaything', 'toy']",1351,874
['muslin'],"['fabric', 'cloth', 'material', 'textile']",1352,745
"['dehydrated_food', 'dehydrated_foods']","['foodstuff', 'food_product']",1353,889
['system'],"['instrumentality', 'instrumentation']",1354,840
"['perianth', 'chlamys', 'floral_envelope', 'perigone', 'perigonium']","['covering', 'natural_covering', 'cover']",1355,719
"['knob', 'pommel']","['decoration', 'ornament', 'ornamentation']",1356,828
['chad'],['paper'],1357,799
"['board', 'gameboard']",['surface'],1358,838
['wellhead'],"['structure', 'construction']",1359,779
"['film', 'plastic_film']","['sheet', 'flat_solid']",1360,865
"['vegetable', 'veggie', 'veg']","['produce', 'green_goods', 'green_groceries', 'garden_truck']",1361,887
['tracery'],"['decoration', 'ornament', 'ornamentation']",1362,828
"['permanent_press', 'durable_press']","['fabric', 'cloth', 'material', 'textile']",1363,745
['toe'],['covering'],1364,790
['vertical_surface'],['surface'],1365,838
['canopy'],"['fabric', 'cloth', 'material', 'textile']",1366,745
['upholstery_material'],"['fabric', 'cloth', 'material', 'textile']",1367,745
['diaper'],"['fabric', 'cloth', 'material', 'textile']",1368,745
"['dune', 'sand_dune']",['ridge'],1369,720
['finial'],"['decoration', 'ornament', 'ornamentation']",1370,828
"['column', 'pillar']","['structure', 'construction']",1371,779
['cushion'],"['padding', 'cushioning']",1372,856
"['signboard', 'sign']","['structure', 'construction']",1373,779
['construction_paper'],['paper'],1374,799
['worsted'],"['fabric', 'cloth', 'material', 'textile']",1375,745
['board'],"['sheet', 'flat_solid']",1376,865
['meniscus'],['surface'],1377,838
['hydromel'],"['beverage', 'drink', 'drinkable', 'potable']",1378,747
['mascot'],"['organism', 'being']",1379,802
['soft_drink'],"['beverage', 'drink', 'drinkable', 'potable']",1380,747
['boarding'],"['structure', 'construction']",1381,779
['diet'],['fare'],1382,769
['dale'],"['valley', 'vale']",1383,843
['swathing'],['covering'],1384,790
['diamante'],"['fabric', 'cloth', 'material', 'textile']",1385,745
"['traffic_light', 'traffic_signal', 'stoplight']",['light'],1386,700
"['imbrication', 'overlapping', 'lapping']",['covering'],1387,790
['drinking_water'],"['beverage', 'drink', 'drinkable', 'potable']",1388,747
['feed_grain'],"['feed', 'provender']",1389,788
['chalaza'],"['plant_part', 'plant_structure']",1390,891
['means'],"['instrumentality', 'instrumentation']",1391,840
['stencil'],"['sheet', 'flat_solid']",1392,865
"['hockey_player', 'ice-hockey_player']","['athlete', 'jock']",1393,676
['serge'],"['fabric', 'cloth', 'material', 'textile']",1394,745
['paper_toweling'],['paper'],1395,799
['belting'],"['fabric', 'cloth', 'material', 'textile']",1396,745
['tapioca'],"['foodstuff', 'food_product']",1397,889
"['tapa', 'tappa']","['fabric', 'cloth', 'material', 'textile']",1398,745
['athletic_facility'],"['facility', 'installation']",1399,721
['wire_cloth'],"['fabric', 'cloth', 'material', 'textile']",1400,745
['plate'],"['sheet', 'flat_solid']",1401,865
['future'],"['commodity', 'trade_good', 'good']",1402,763
['participant'],['associate'],1403,752
['door'],"['structure', 'construction']",1404,779
['dish'],"['nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals']",1405,842
"['connection', 'connexion', 'connector', 'connecter', 'connective']","['instrumentality', 'instrumentation']",1406,840
['linsey-woolsey'],"['fabric', 'cloth', 'material', 'textile']",1407,745
['frieze'],"['fabric', 'cloth', 'material', 'textile']",1408,745
['buckram'],"['fabric', 'cloth', 'material', 'textile']",1409,745
['transmission_mechanism'],['mechanism'],1410,754
['striker'],"['athlete', 'jock']",1411,676
['broadcloth'],"['fabric', 'cloth', 'material', 'textile']",1412,745
"['alcohol', 'alcoholic_drink', 'alcoholic_beverage', 'intoxicant', 'inebriant']","['beverage', 'drink', 'drinkable', 'potable']",1413,747
['deep-sea_diver'],"['diver', 'frogman', 'underwater_diver']",1414,805
['reef'],['ridge'],1415,720
['thumb'],['covering'],1416,790
"['music_paper', 'score_paper']",['paper'],1417,799
"['rag', 'shred', 'tag', 'tag_end', 'tatter']","['piece_of_cloth', 'piece_of_material']",1418,853
['pentathlete'],"['athlete', 'jock']",1419,676
['webbing'],"['fabric', 'cloth', 'material', 'textile']",1420,745
"['toweling', 'towelling']","['fabric', 'cloth', 'material', 'textile']",1421,745
['crinoline'],"['fabric', 'cloth', 'material', 'textile']",1422,745
"[""camel's_hair"", 'camelhair']","['fabric', 'cloth', 'material', 'textile']",1423,745
"['slingshot', 'sling', 'catapult']","['plaything', 'toy']",1424,874
['stock'],"['plant_part', 'plant_structure']",1425,891
"['manila', 'manila_paper', 'manilla', 'manilla_paper']",['paper'],1426,799
"['linen', 'linen_paper']",['paper'],1427,799
['arch'],"['structure', 'construction']",1428,779
['twill'],"['fabric', 'cloth', 'material', 'textile']",1429,745
"['slide', 'playground_slide', 'sliding_board']","['plaything', 'toy']",1430,874
['shipmate'],['associate'],1431,752
['pastry'],['baked_goods'],1432,762
['sail'],"['structure', 'construction']",1433,779
"['fiber', 'fibre', 'vulcanized_fiber']","['fabric', 'cloth', 'material', 'textile']",1434,745
['camlet'],"['fabric', 'cloth', 'material', 'textile']",1435,745
['recombinant'],['cell'],1436,836
"['interior_decoration', 'decor']","['decoration', 'ornament', 'ornamentation']",1437,828
['pilot_cloth'],"['fabric', 'cloth', 'material', 'textile']",1438,745
['placket'],"['piece_of_cloth', 'piece_of_material']",1439,853
['ware'],['article'],1440,713
['well'],['excavation'],1441,848
['plush'],"['fabric', 'cloth', 'material', 'textile']",1442,745
['embellishment'],"['decoration', 'ornament', 'ornamentation']",1443,828
"['meal', 'repast']","['nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals']",1444,842
['mackinaw'],"['fabric', 'cloth', 'material', 'textile']",1445,745
['letterman'],"['athlete', 'jock']",1446,676
['khaki'],"['fabric', 'cloth', 'material', 'textile']",1447,745
"['dust_cover', 'dust_sheet']","['piece_of_cloth', 'piece_of_material']",1448,853
['vicuna'],"['fabric', 'cloth', 'material', 'textile']",1449,745
"['sandbox', 'sandpile', 'sandpit']","['plaything', 'toy']",1450,874
['spandex'],"['fabric', 'cloth', 'material', 'textile']",1451,745
['bed'],['surface'],1452,838
['ben'],"['mountain', 'mount']",1453,881
"['molding', 'moulding']","['decoration', 'ornament', 'ornamentation']",1454,828
['homespun'],"['fabric', 'cloth', 'material', 'textile']",1455,745
['supporting_structure'],"['structure', 'construction']",1456,779
"['colleague', 'confrere', 'fellow']",['associate'],1457,752
['medium'],"['instrumentality', 'instrumentation']",1458,840
"['footwear', 'footgear']",['covering'],1459,790
['ligule'],"['plant_part', 'plant_structure']",1460,891
['challis'],"['fabric', 'cloth', 'material', 'textile']",1461,745
['calico'],"['fabric', 'cloth', 'material', 'textile']",1462,745
['waterproof'],"['fabric', 'cloth', 'material', 'textile']",1463,745
['mercy_seat'],['covering'],1464,790
['flour'],"['foodstuff', 'food_product']",1465,889
"['atavist', 'throwback']","['organism', 'being']",1466,802
"['arcade', 'colonnade']","['structure', 'construction']",1467,779
['plant_tissue'],"['plant_part', 'plant_structure']",1468,891
"['balance', 'equilibrium', 'equipoise', 'counterbalance']","['structure', 'construction']",1469,779
['print'],"['fabric', 'cloth', 'material', 'textile']",1470,745
['shopping'],"['commodity', 'trade_good', 'good']",1471,763
['device'],"['instrumentality', 'instrumentation']",1472,840
['velveteen'],"['fabric', 'cloth', 'material', 'textile']",1473,745
"['weightlifter', 'lifter']","['athlete', 'jock']",1474,676
['fleece'],"['fabric', 'cloth', 'material', 'textile']",1475,745
['percale'],"['fabric', 'cloth', 'material', 'textile']",1476,745
['tower'],"['structure', 'construction']",1477,779
"[""swan's_down""]","['fabric', 'cloth', 'material', 'textile']",1478,745
['refresher'],"['beverage', 'drink', 'drinkable', 'potable']",1479,747
['corona'],"['plant_part', 'plant_structure']",1480,891
"['playhouse', 'wendy_house']","['plaything', 'toy']",1481,874
['finger'],['covering'],1482,790
"['coloring', 'colouring', 'food_coloring', 'food_colouring', 'food_color', 'food_colour']","['foodstuff', 'food_product']",1483,889
['drop_cloth'],"['piece_of_cloth', 'piece_of_material']",1484,853
['mohair'],"['fabric', 'cloth', 'material', 'textile']",1485,745
"['drop', 'bead', 'pearl']",['sphere'],1486,851
['poplin'],"['fabric', 'cloth', 'material', 'textile']",1487,745
['landfall'],"['seashore', 'coast', 'seacoast', 'sea-coast']",1488,743
"['top', 'cover']",['covering'],1489,790
['batik'],"['fabric', 'cloth', 'material', 'textile']",1490,745
"['building_complex', 'complex']","['structure', 'construction']",1491,779
"['bread', 'breadstuff', 'staff_of_life']",['baked_goods'],1492,762
['Klein_bottle'],['surface'],1493,838
['shot_putter'],"['athlete', 'jock']",1494,676
"['gore', 'panel']","['piece_of_cloth', 'piece_of_material']",1495,853
['furnishing'],"['instrumentality', 'instrumentation']",1496,840
['sitter'],"['organism', 'being']",1497,802
"['memorial', 'monument']","['structure', 'construction']",1498,779
['satin'],"['fabric', 'cloth', 'material', 'textile']",1499,745
['motley'],"['fabric', 'cloth', 'material', 'textile']",1500,745
['affiliate'],['associate'],1501,752
['mousseline_de_sole'],"['fabric', 'cloth', 'material', 'textile']",1502,745
['fodder'],"['feed', 'provender']",1503,788
"['denim', 'dungaree', 'jean']","['fabric', 'cloth', 'material', 'textile']",1504,745
['grogram'],"['fabric', 'cloth', 'material', 'textile']",1505,745
['wash-and-wear'],"['fabric', 'cloth', 'material', 'textile']",1506,745
"['end', 'remainder', 'remnant', 'oddment']","['piece_of_cloth', 'piece_of_material']",1507,853
['tennis_player'],"['athlete', 'jock']",1508,676
"['satinet', 'satinette']","['fabric', 'cloth', 'material', 'textile']",1509,745
"['diatomaceous_earth', 'diatomite', 'kieselguhr']","['earth', 'ground']",1510,825
"['stock', 'gunstock']","['handle', 'grip', 'handgrip', 'hold']",1511,694
['chintz'],"['fabric', 'cloth', 'material', 'textile']",1512,745
['silesia'],"['fabric', 'cloth', 'material', 'textile']",1513,745
['volcano'],"['mountain', 'mount']",1514,881
['swing'],['mechanical_device'],1515,3727
"['collaborator', 'cooperator', 'partner', 'pardner']",['associate'],1516,752
['plankton'],"['organism', 'being']",1517,802
"['hanging', 'wall_hanging']","['decoration', 'ornament', 'ornamentation']",1518,828
['cretonne'],"['fabric', 'cloth', 'material', 'textile']",1519,745
['faille'],"['fabric', 'cloth', 'material', 'textile']",1520,745
['pinstripe'],"['fabric', 'cloth', 'material', 'textile']",1521,745
['bedfellow'],['associate'],1522,752
"['building', 'edifice']","['structure', 'construction']",1523,779
['entrant'],"['commodity', 'trade_good', 'good']",1524,763
['fast_food'],"['nutriment', 'nourishment', 'nutrition', 'sustenance', 'aliment', 'alimentation', 'victuals']",1525,842
['paisley'],"['fabric', 'cloth', 'material', 'textile']",1526,745
"['conglomeration', 'conglobation']",['sphere'],1527,851
['catchment'],"['structure', 'construction']",1528,779
['jacquard'],"['fabric', 'cloth', 'material', 'textile']",1529,745
['blueprint_paper'],['paper'],1530,799
"['airdock', 'hangar', 'repair_shed']","['structure', 'construction']",1531,779
['juice'],"['foodstuff', 'food_product']",1532,889
"['cardboard', 'composition_board']","['packing_material', 'packing', 'wadding']",1533,860
['erection'],"['structure', 'construction']",1534,779
"['export', 'exportation']","['commodity', 'trade_good', 'good']",1535,763
